

Fri Aug  4 10:53:24.742 PDT
RP/0/RP0/CPU0:Aug  4 10:30:16.319 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.11 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:30:16.447 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.53 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:16.448 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.19 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:30:16.851 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.49 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:16.865 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.55 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:16.940 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1219 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:30:17.065 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.47 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:17.607 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.51 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:17.654 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1247 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:17.796 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1243 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:18.029 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.5 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:30:18.243 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1221 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:30:18.348 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1217 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:30:18.978 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.3 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:30:19.185 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.23 Up (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:30:20.057 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1229 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:30:20.509 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1207 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:30:20.659 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.27 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:30:20.987 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.45 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:21.278 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.61 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:30:22.127 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1257 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:30:22.202 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.9 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:30:22.339 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.63 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:30:22.909 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.41 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:23.759 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1235 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:30:23.761 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.43 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:24.015 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1201 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:30:24.491 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.35 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:30:24.675 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.25 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:30:24.771 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1237 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:30:24.945 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1241 Up (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:30:25.092 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.29 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:30:25.237 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1249 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:25.799 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.7 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:30:25.854 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1251 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:26.890 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1255 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:30:28.062 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1233 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:30:29.300 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.15 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:30:30.248 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1203 Up (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:30:30.855 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1261 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:30:31.924 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.59 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:30:32.433 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.13 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:30:32.743 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1225 Up (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:30:36.472 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.33 Up (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:34:52.697 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.11 Down - Peer closing down the session (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.698 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.9 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.698 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.13 Down - Peer closing down the session (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.698 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.15 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.704 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1213 Down - Peer closing down the session (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.705 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1211 Down - Peer closing down the session (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.705 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1209 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:34:52.708 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1215 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:23.004 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.11 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:24.051 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1215 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:25.809 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.59 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.809 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.63 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.809 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.61 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.810 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.57 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.820 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1257 Down - Peer closing down the session (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.820 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1259 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.820 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1263 Down - Peer closing down the session (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:25.821 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1261 Down - Peer closing down the session (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:27.839 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.13 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:28.938 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.15 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:30.979 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1213 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:31.100 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1209 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:32.028 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1211 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:40.122 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.9 Up (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:35:54.044 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1257 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:55.831 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1263 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:56.870 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.61 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:57.752 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.63 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:35:58.274 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1261 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:36:04.692 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.59 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:36:07.267 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.57 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:36:15.715 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1259 Up (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:39:51.346 : SSHD_[68920]: %SECURITY-SSHD-6-INFO_SUCCESS : Successfully authenticated user 'admin' from '10.200.96.148' on 'vty0'(cipher 'aes128-ctr', mac 'hmac-sha2-256') 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.1 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.3 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.5 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.7 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.9 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.11 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.13 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.15 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.17 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.19 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.21 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.23 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.25 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.27 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.29 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.31 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.33 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.600 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.35 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.37 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.39 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.41 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.43 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.45 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.47 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65026) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.49 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.51 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.53 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.55 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.57 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.59 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.61 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.63 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65028) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1201 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1203 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1205 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1207 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65021) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1209 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1211 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1213 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1215 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65022) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1217 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1219 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1221 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1223 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65023) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1225 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1227 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1229 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1231 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65024) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1233 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1235 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1237 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
RP/0/RP0/CPU0:Aug  4 10:40:29.601 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1239 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65025) 
